year,quarter,dev_exp,department,supplier,value,original_value,file_name
2023,q4,deviation,South African Social Security Agency (SASSA),JB Catering Service,2267000,"R 22 670,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),JB Catering Service,2234500,"R 22 345,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Nikilitha Catering,2133500,"R 21 335,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Zisithemba Trading,1006000,"R 10 060,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Mahlethato,1139500,"R 11 395,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Malibongwe Restaurant,1359000,"R 13 590,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sibotembi,1362000,"R 13 620,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Haalbes Construction,1139500,"R 11 395,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sulani Transport,1463000,"R 14 630,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Nikilitha Catering,1457000,"R 14 570,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sulani Transport,1457000,"R 14 570,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Elethu Construction&Cleaning,1587500,"R 15 875,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),World focus 1186,1816000,"R 18 160,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imvusa Trading,1908000,"R 19 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imvusa Trading,1917000,"R 19 170,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Nikilitha Catering,1133500,"R 11 335,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Mahlethato,1356000,"R 13 560,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sqalo Holdings,1596500,"R 15 965,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),World Focus 1322,4599500,"R 45 995,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African National Accreditation System (SANAS),SABS Commercial,3071183,"R 30 711,83",2023-2024_q4_deviation.csv
2023,q4,deviation,South African National Accreditation System (SANAS),SABS Commercial,11664509,"R 116 645,09",2023-2024_q4_deviation.csv
2023,q4,deviation,Special Investigating Unit (SIU),sa board for people practices (“sabpp”),1380000,"R 13 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),phaahla mmakadikwe trading and projects,86650000,"R 866 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),encemeni enterprise,89910000,"R 899 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),untapped business,99630000,"R 996 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),gaunet solutions,45300000,"R 453 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),airpic life,86400000,"R 864 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),dee connects,99979000,"R 999 790,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),maphisa group,99984000,"R 999 840,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tshwelelang lo dire,78050000,"R 780 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mokgadikelucia trading,98000000,"R 980 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),izimpendulo,99990000,"R 999 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tasveer trading cc.,91800000,"R 918 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),delfina trading (pty) ltd.,85974000,"R 859 740,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),siphonzi trading (pty) ltd.,99810000,"R 998 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),nanak wholesalers,99400000,"R 994 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shany services,84500000,"R 845 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),umcebo we africa reading & projects,57608000,"R 576 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),empowerment now group (pty) ltd.,96000000,"R 960 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),chilogo agricultural supplies,30600000,"R 306 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tasveer trading,4580000,"R 45 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ligciniwe services,5000000,"R 50 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),valuemark trading,39840000,"R 398 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),phemba dobo 58 services,95020000,"R 950 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),gories enterprise,90334000,"R 903 340,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),al mabroor,98182000,"R 981 820,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),rising fast,74340000,"R 743 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),spectator supplies,93236240,"R 932 362,40",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tura tura,24334000,"R 243 340,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tinymart solutions & services,37804900,"R 378 049,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),fizzjen,5500000,"R 55 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),krooz,19780000,"R 197 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),cg & son,93150000,"R 931 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tugals,36608000,"R 366 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),carbon cense,6437500,"R 64 375,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),malans factory shop,40931100,"R 409 311,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mantech security systems,2162400,"R 21 624,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sehume supply,82710000,"R 827 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),bright view projects,76255000,"R 762 550,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),winfred contracting,57375100,"R 573 751,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mandzunyu holdings,12341300,"R 123 413,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),irmasing ent,89200000,"R 892 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),busy corner wholesalers,78890000,"R 788 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),olweba,13750000,"R 137 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),veloster,33000000,"R 330 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),olweba,19140000,"R 191 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),fluffdog pty ltd,64890000,"R 648 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sanners trading,91520000,"R 915 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),bright view projects,76255000,"R 762 550,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),big chest,28882030,"R 288 820,30",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ipirani trading,4300000,"R 43 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),fysh trading,11000000,"R 110 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sanners trading,91520000,"R 915 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),bright view projects,76255000,"R 762 550,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),njabulo kandaba,98275200,"R 982 752,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),danz wellness and fitness special,12160000,"R 121 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khupa construction and projects,6424200,"R 64 242,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),dzuvha consulting,20385645,"R 203 856,45",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kwenabel trading,14934000,"R 149 340,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),food cuisen distributors,62831412,"R 628 314,12",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mangungubala (pty) ltd,33000000,"R 330 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mangungubala (pty) ltd,22830000,"R 228 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mangungubala (pty) ltd,19500000,"R 195 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mangungubala (pty) ltd,3600000,"R 36 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,8800000,"R 88 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2280000,"R 22 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,3480000,"R 34 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2760000,"R 27 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,3240000,"R 32 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,1300000,"R 13 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2190000,"R 21 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,6800000,"R 68 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2300000,"R 23 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,1160000,"R 11 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,4200000,"R 42 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,1760000,"R 17 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,5400000,"R 54 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,3300000,"R 33 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2805000,"R 28 050,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,5280000,"R 52 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,3080000,"R 30 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,600000,"R 6 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,3360000,"R 33 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2040000,"R 20 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),emy and sanny (pty) ltd,2713200,"R 27 132,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,2115000,"R 21 150,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,3540000,"R 35 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sobachri trading,3380400,"R 33 804,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,1800000,"R 18 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,1701000,"R 17 010,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,1720000,"R 17 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,636000,"R 6 360,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,4605000,"R 46 050,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,384000,"R 3 840,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,2630000,"R 26 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sobachri trading,1030400,"R 10 304,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,8000000,"R 80 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lwandle coastal suppliers,2235000,"R 22 350,00",2023-2024_q4_deviation.csv
