year,quarter,dev_exp,department,supplier,value,original_value,file_name
2024,q2,deviation,"Commission for Conciliation, Mediation and
Arbitration (CCMA)",IDI Technology Solutions (Pty) Ltd,96425085,"R964 250,85",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Environment, Forestry and
Fisheries (DEFF)",Government Printing Works,760000000,"R7 600 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Free State Provincial Treasury,"1. Gerox Trading cc 2.
Kruger Mangaung Pty Ltd
3.Lesedi ICT Pty Ldt 4.BHR
BES Pty Ltd t/a Konica 5. Itec
Alenti",000,"R0,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",Government Printing works,2806000000,"R28 060 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",Government Printing works,86595000,"R865 950,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Tae Marketing and Events Pty Ltd,1058362250,"R10 583 622,50",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Silver Solutions 1522 CC,148011406,"R1 480 114,06",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Capital Ship Trading Pty Ltd,152536930,"R1 525 369,30",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",South African Monitoring and evaluation Association,1000000,"R10 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Insurance Sector Education and Training
Authority (Inseta)SETA",Topcor Media,23000000,"R230 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Police Service (SAPS),Telkom SA,63189203,"R631 892,03",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Qualifications Authority (SAQA),Oracle Corporation (Pty) Ltd,29664508,"R296 645,08",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),Praxis Computing,226684435,"R2 266 844,35",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),Sage,6826200,"R68 262,00",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),Malbo Solutions,8461700,"R84 617,00",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),Institute of Directors (IODSA),4987500,"R49 875,00",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),TSL Telecommunication and Automation,2500000,"R25 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Finance and Accounting Services Sector
Education and Training Authority (Fasset)SETA",Topco Media,22942500,"R229 425,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Finance and Accounting Services Sector
Education and Training Authority (Fasset)SETA",Topco Media,42262500,"R422 625,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Education, Training and Development Practices
Sector Education and Training Authority (ETDP
SETA)SETA",Konilca Minolta SA,1303027,"R13 030,27",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Women, Youth and Persons with
Disabilities (DWYPD)",Jireh Customer Services,96100000,"R961 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Women, Youth and Persons with
Disabilities (DWYPD)",Altron Digital Business,14841745,"R148 417,45",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Women, Youth and Persons with
Disabilities (DWYPD)",ZK Software,47725483,"R477 254,83",2024-2025_q2_deviation.csv
2024,q2,deviation,"Quality Council for Trades and Occupations
(QCTO)",Koening Solutions,7360000,"R73 600,00",2024-2025_q2_deviation.csv
2024,q2,deviation,National Research Foundation (NRF),Tsolo Storage Systems (Pty) Ltd,4845621690,"R48 456 216,90",2024-2025_q2_deviation.csv
2024,q2,deviation,South African National Space Agency (SANSA),IT Clarity,464693685,"R4 646 936,85",2024-2025_q2_deviation.csv
2024,q2,deviation,"Banking Sector Education and Training Authority
(BANKSETA)SETA",Institute Internal Auditors South African (IIASA),537501,"R5 375,01",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Euroconsult,12441960,"R124 419,60",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",ASIC Design services (Pty) Ltd,25736091,"R257 360,91",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Ekspla LTD,8275322,"R82 753,22",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Rugged Interconnect Technologies (Pty) Ltd,114006684,"R1 140 066,84",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",M People Resourcing (Pty) Ltd,4830000,"R48 300,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Nanoteq (Pty) Ltd,58705200,"R587 052,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",LTC Tech South Africa (Pty) Ltd,4341480,"R43 414,80",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Creamer Media South Africa (Pty) Ltd,5980000,"R59 800,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Hypenica (Pty) Ltd,971175,"R9 711,75",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Campbell Scientific Africa (Pty) Ltd.,6521880,"R65 218,80",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Jendamark Automation (Pty) Ltd,3315942,"R33 159,42",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Crown Publication (Pty) Ltd,8792095,"R87 920,95",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Manufacturing Indaba (Pty) Ltd,13301400,"R133 014,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",ASIC DESIGN SERVICES,19963598,"R199 635,98",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",ADI Scientific (PTY) LTD,38360840,"R383 608,40",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Concilium Technologies (Pty) Ltd,57534537,"R575 345,37",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Opti-Num Solutions,15640000,"R156 400,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",BioSynex Technologies GmbH,3843099,"R38 430,99",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Delta Built Environment Consultants (PTY) Ltd,14239645,"R142 396,45",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Delta Built Environment Consultants (PTY) Ltd,117281600,"R1 172 816,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Opti-Num Solutions (Pty) Ltd,68468010,"R684 680,10",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",TUV Rheinland inspection services ( Pty) Ltd,3133750,"R31 337,50",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",Gemini MoonTrading 7,926075,"R9 260,75",2024-2025_q2_deviation.csv
2024,q2,deviation,National Heritage Council South Africa (NHC),The Facilities Company (Pty) Ltd,463307100,"R4 633 071,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African National Space Agency (SANSA),Protea Electronics Pty Ltd,3034931,"R30 349,31",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Tourism,Informa Markets,153350100,"R1 533 501,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Tourism,The Pharmaceutical Soc of SA,118500000,"R1 185 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Tourism,The data appeal company,133921200,"R1 339 212,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Weather Service,Eclipse Holdings (Pty) Ltd,175936200,"R1 759 362,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Quality Council for Trades and Occupations
(QCTO)",ECSA,7831500,"R78 315,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Quality Council for Trades and Occupations
(QCTO)",SAQA,64380000,"R643 800,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",The Government Printing Works,6540435423,"R65 404 354,23",2024-2025_q2_deviation.csv
2024,q2,deviation,"Manufacturing, Engineering and Related Services
Sector Education and Training Authority
(merSETA)SETA",Jumpco,100000000,"R1 000 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Zaremia,000,"R0,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Vusizwe Security and Cleaning,79000000,"R790 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Vhutali Trading,8148293,"R81 482,93",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",CMK Projects,44465311,"R444 653,11",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",AAA Security Services,79000000,"R790 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Lehumo Development Holdings,36000000,"R360 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Goldwave Construction cc,36000000,"R360 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Jutricia Construction and Projects,79000000,"R790 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Public Works and Infrastructure
(DPWI)",Gilagila Trading and Projects,79000000,"R790 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Dark Fibre Africa Proprietary Limited,362549230,"R3 625 492,30",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Clark MXR.INC,25469383,"R254 693,83",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",AI Media (Pty) Ltd,13800000,"R138 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Hilti South Africa (Pty) Ltd,12120847,"R121 208,47",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Global Africa Network Media (Pty) Ltd,24188502,"R241 885,02",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Holoeye Photonics AG,21572368,"R215 723,68",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Protea Electronics (Pty) Ltd,5016875,"R50 168,75",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",WiFrost Inc,69200880,"R692 008,80",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",TANDM Technologies (Pty) Ltd,10167610,"R101 676,10",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",WSD Expertise (Pty) Ltd,4611590,"R46 115,90",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)","Custom Made Investigation technology Solution (Pty)
Ltd",3410532,"R34 105,32",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Stillam Group Holdings (Pty) Ltd,4667850,"R46 678,50",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",IDEXX Laboratories (Pty) Ltd,4732595,"R47 325,95",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",TANDM Technologies (Pty) Ltd,3413775,"R34 137,75",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)","Bulumko Corporate Law Advisors and Consultants
(Pty) Ltd",39100000,"R391 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",B and R Metrology Solutions (Pty) Ltd,22525050,"R225 250,50",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",United Scientific (Pty) Ltd,4731100,"R47 311,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Aditiv Solutions (Pty) Ltd,71875000,"R718 750,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Carl Zeiss (Pty) Ltd,26266450,"R262 664,50",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Metal Heart (Pty) Ltd,9142500,"R91 425,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Wirsam Scientific and Precision equipment (Pty)Ltd,6051231,"R60 512,31",2024-2025_q2_deviation.csv
2024,q2,deviation,"Council for Scientific and Industrial Research
(CSIR)",Afrisam South Africa (Pty) Ltd,4548928,"R45 489,28",2024-2025_q2_deviation.csv
2024,q2,deviation,National Research Foundation (NRF),Opti-Num Solution (Pty) Ltd,137885200,"R1 378 852,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Karabo parking,1200600,"R12 006,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Penta system,2031646,"R20 316,46",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Centre for occupational and wellness,350000,"R3 500,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),CSIR,47072352,"R470 723,52",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Sequretronix,1350000,"R13 500,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Alcari,6643159,"R66 431,59",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Goverspride,308000,"R3 080,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),SABC,38377800,"R383 778,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Primedia,38502000,"R385 020,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Broad media,8625000,"R86 250,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Media 24,5290000,"R52 900,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),IT Web,1210950,"R12 109,50",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Top media and communications,6194475,"R61 944,75",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),African science stars,10000000,"R100 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Lemgo traders,3430000,"R34 300,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Farmers for change,7245000,"R72 450,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Creamer media,3018750,"R30 187,50",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),CTP Pty LTD (Caxton),5175000,"R51 750,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Seritomart,414000,"R4 140,00",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Ubuntu,2131640,"R21 316,40",2024-2025_q2_deviation.csv
2024,q2,deviation,Technology Innovation Agency (TIA),Sequretronix,1325000,"R13 250,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Insurance Sector Education and Training
Authority (Inseta)SETA",Topcor Media,6279000,"R62 790,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Safety and Security Sector Education and
Training Authority (SASSETA)SETA",Cheadle Thompson & Haysom Inc Attorneys,100000000,"R1 000 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Department of Higher Education and Training
(DHET)",Government Printing Works,100050000,"R1 000 500,00",2024-2025_q2_deviation.csv
2024,q2,deviation,South African Police Service (SAPS),"Thermo Fisher Scientific LTC Tech South Africa Pty
Ltd",3015300000,"R30 153 000,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Quality Council for Trades and Occupations
(QCTO)",Interdot Solutions,2484000,"R24 840,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Quality Council for Trades and Occupations
(QCTO)",African Labour Law,2225000,"R22 250,00",2024-2025_q2_deviation.csv
2024,q2,deviation,"Insurance Sector Education and Training
Authority (Inseta)SETA",RT Airconsand Projects,19802300,"R198 023,00",2024-2025_q2_deviation.csv
